loc1,loc2,para1,dow,para2,para3,para4,price
0,01,3,Fri,551,11741.0,13.6,700.0
0,04,1,Wed,509,10180.0,6.0,550.0
4,49,1,Wed,277,1360.0,1.6,230.0
1,16,1,Wed,685,20000.0,13.6,795.0
8,87,1,Thu,497,12160.0,3.2,348.98
5,50,1,Tue,282,696.0,1.4,240.0
3,37,1,Tue,380,5000.0,6.0,66.2
4,41,1,Mon,570,3000.0,3.0,350.0
0,05,1,Thu,349,3201.0,7.6,450.0
1,19,1,Wed,519,3226.0,4.0,181.58
1,12,3,Fri,356,24000.0,13.6,500.0
2,22,1,Mon,814,4200.0,3.4,257.5
0,01,1,Thu,110,817.0,2.0,250.0
7,78,1,Wed,353,10000.0,13.6,550.0
8,89,3,Fri,813,15050.0,4.5,333.33
4,49,1,Tue,386,7000.0,2.8,320.0
1,16,1,Mon,602,15000.0,13.6,740.0
5,55,0,Thu,377,640.0,12.8,450.0
8,81,1,Thu,340,2135.0,2.8,375.0
5,53,1,Tue,631,4633.0,2.8,440.0
2,28,3,Fri,375,24000.0,13.6,500.0
1,19,1,Mon,545,24570.0,13.6,560.0
7,78,1,Mon,614,25000.0,12.0,500.0
0,09,1,Mon,424,12000.0,10.0,340.0
7,75,1,Mon,604,7554.0,7.6,340.0
2,28,1,Mon,588,4080.9,2.0,360.0
8,88,4,Thu,101,9876.0,5.2,482.54
5,59,1,Wed,452,4280.0,8.8,350.0
7,74,1,Tue,296,1265.0,4.0,260.0
4,41,1,Thu,665,21460.0,13.6,825.0
4,46,1,Mon,581,5879.0,5.6,365.0
7,73,1,Tue,397,300.0,1.3,245.0
2,21,1,Mon,498,847.2,3.6,257.23
6,67,1,Wed,615,2292.0,6.8,352.0
3,38,3,Fri,539,13819.0,13.6,600.0
2,25,1,Wed,361,24000.0,13.6,400.0
3,32,1,Wed,359,1756.0,3.2,250.0
3,33,1,Wed,668,18457.0,13.6,1200.0
8,86,1,Tue,448,3700.0,3.0,300.0
7,77,1,Wed,776,4964.0,2.8,78.18
3,31,1,Tue,179,1202.0,2.0,225.0
4,42,3,Fri,521,1645.0,3.2,365.0
0,01,1,Tue,617,4800.0,5.0,693.0
8,89,1,Wed,724,5938.0,5.2,465.0
0,06,1,Wed,351,24000.0,13.6,540.0
7,78,0,Fri,120,24000.0,13.6,400.0
7,74,1,Wed,212,12000.0,13.6,400.0
5,50,0,Fri,337,4686.0,13.6,680.0
5,50,3,Fri,537,21956.0,8.8,740.0
2,25,1,Tue,309,10000.0,7.0,280.0
8,89,1,Tue,520,5675.0,13.6,580.0
9,94,1,Mon,328,1200.0,3.2,150.0
0,09,3,Fri,137,8250.0,11.0,365.0
0,07,1,Tue,372,24000.0,13.6,400.0
3,30,1,Tue,283,4597.0,13.6,400.0
8,86,3,Fri,557,4500.0,2.5,150.0
7,78,1,Wed,303,1920.0,4.0,205.0
5,59,1,Thu,411,14400.0,6.8,335.0
2,21,1,Tue,810,5528.0,7.2,455.0
8,89,1,Wed,295,12000.0,6.8,220.0
4,49,1,Thu,446,16000.0,13.2,470.0
2,21,1,Wed,147,15000.0,7.0,200.0
7,72,3,Fri,682,254.0,4.5,150.0
1,13,1,Thu,323,1300.0,5.2,275.0
2,21,1,Mon,316,2460.0,4.5,200.0
3,39,1,Mon,494,2616.0,1.6,276.67
0,01,1,Thu,495,4680.0,14.8,650.0
4,48,1,Wed,324,23100.0,13.6,470.0
7,74,1,Tue,616,2219.0,2.5,280.0
1,13,3,Fri,1110,24106.0,7.6,1000.0
2,20,3,Fri,509,24000.0,13.6,560.0
2,21,1,Thu,283,744.0,2.0,185.0
4,42,1,Tue,605,12300.0,7.2,385.0
7,79,1,Tue,682,2850.0,1.9,225.0
8,84,1,Wed,632,4000.0,13.6,280.0
0,06,3,Fri,232,1772.0,3.4,112.5
9,99,3,Fri,418,3798.0,6.0,250.0
4,41,1,Thu,555,1559.0,3.6,260.0
2,23,4,Thu,873,10177.0,6.8,1120.0
5,59,3,Fri,481,4445.0,5.6,325.0
7,72,3,Fri,681,530.0,2.0,325.0
2,21,0,Fri,113,7500.0,13.6,375.0
0,08,1,Tue,320,3250.0,5.2,200.0
0,06,1,Tue,386,2000.0,4.0,325.0
9,95,1,Wed,265,3080.0,4.0,183.33
0,06,1,Wed,530,2800.0,13.6,630.0
6,64,3,Fri,603,380.0,4.5,220.0
6,66,1,Wed,563,2000.0,3.0,375.0
9,91,1,Fri,734,9000.0,9.0,306.67
2,21,3,Fri,881,7117.0,5.2,580.0
6,67,1,Thu,607,2112.0,8.0,375.0
5,50,1,Wed,246,2150.0,2.5,270.0
7,70,1,Tue,652,1120.0,2.4,276.67
8,83,1,Wed,313,3359.0,11.5,650.0
4,41,1,Tue,16,1944.0,6.0,220.0
2,20,1,Thu,603,24000.0,13.6,680.0
2,25,2,Tue,363,13467.0,7.2,160.0
7,73,1,Tue,573,7007.0,5.6,400.0
1,12,1,Tue,718,2158.0,3.0,300.0
0,01,1,Mon,615,6400.0,12.0,365.0
6,63,1,Mon,209,1455.0,3.3,225.0
9,96,1,Wed,265,2310.0,3.0,200.0
4,47,1,Mon,546,10200.0,6.4,470.0
0,01,1,Tue,552,430.0,1.0,300.0
9,98,1,Tue,272,1000.0,5.1,370.0
1,15,3,Fri,674,6000.0,2.7,275.0
1,15,3,Fri,370,12500.0,6.8,400.0
0,09,1,Tue,483,8200.0,5.0,200.0
3,30,1,Mon,289,11500.0,13.6,400.0
6,67,1,Wed,615,2315.0,6.4,236.67
2,21,1,Tue,351,2000.0,5.0,183.33
9,99,1,Tue,451,1400.0,5.0,360.0
3,32,1,Tue,493,12000.0,6.8,350.0
5,50,1,Tue,632,21540.0,3.2,355.0
8,83,1,Thu,484,3251.0,4.4,320.0
2,20,1,Thu,359,1400.0,2.8,290.0
8,85,1,Thu,573,10000.0,6.8,425.0
4,47,1,Thu,572,3400.0,8.4,470.0
9,99,1,Mon,295,24000.0,13.6,550.0
5,51,1,Tue,136,5637.0,8.8,340.0
6,62,1,Mon,994,21213.0,20.8,900.0
0,08,2,Tue,587,900.0,2.0,240.0
7,71,1,Mon,374,1000.0,3.0,240.0
0,06,0,Mon,163,4000.0,3.5,220.0
0,01,1,Thu,300,460.0,2.4,270.0
9,92,1,Mon,378,2150.0,6.0,360.0
6,63,1,Wed,526,4234.0,5.2,500.0
1,14,0,Tue,381,20000.0,13.6,450.0
0,04,5,Wed,462,2380.0,6.0,650.0
3,35,1,Thu,365,1000.0,4.0,108.33
0,09,1,Tue,534,3066.0,13.6,680.0
4,49,1,Mon,641,23150.0,13.6,790.0
0,06,1,Wed,451,9564.0,6.8,350.0
0,01,0,Mon,238,3000.0,10.8,260.0
4,42,1,Thu,234,5800.0,8.0,500.0
2,27,3,Fri,511,4920.0,12.0,690.0
2,21,3,Fri,678,16632.0,13.6,750.0
4,41,5,Wed,651,3725.0,1.2,400.0
4,42,1,Thu,563,2500.0,1.6,255.0
3,30,1,Mon,272,8684.0,7.0,300.0
3,30,3,Fri,269,21100.0,13.6,410.0
8,86,1,Wed,676,19285.0,13.6,750.0
1,13,3,Fri,294,250.0,2.0,150.0
1,16,1,Thu,143,8000.0,6.8,170.0
9,97,3,Fri,229,3360.0,5.6,205.0
9,99,1,Mon,295,3000.0,1.8,180.0
4,48,1,Mon,506,4000.0,10.8,640.0
7,73,1,Tue,203,3000.0,5.0,350.0
2,21,1,Wed,304,2600.0,4.4,200.0
0,08,0,Tue,441,4950.0,13.2,150.0
9,95,0,Fri,151,23610.0,13.6,260.0
1,14,1,Tue,470,5000.0,6.0,355.0
5,50,1,Wed,550,20000.0,13.6,680.0
3,30,3,Fri,287,4500.0,2.8,200.0
0,06,3,Fri,197,3000.0,10.4,120.0
0,07,1,Thu,273,7600.0,13.6,590.0
7,77,1,Thu,721,24000.0,14.4,780.0
2,20,0,Fri,328,24000.0,13.6,420.0
1,19,0,Wed,243,24350.0,13.6,330.0
0,06,1,Wed,367,23934.0,13.6,440.0
9,97,1,Tue,627,1789.0,6.4,425.0
4,47,1,Thu,657,10000.0,6.4,305.0
1,13,2,Wed,621,1230.0,3.6,390.0
6,63,3,Fri,556,4075.0,5.2,410.0
0,03,1,Wed,586,23572.0,13.6,680.0
2,29,1,Thu,505,2688.0,12.8,650.0
1,12,1,Thu,363,16778.0,13.6,500.0
0,01,3,Fri,995,3100.0,13.6,1725.0
9,96,1,Thu,337,8000.0,13.6,460.0
2,28,0,Fri,416,12000.0,13.6,420.0
2,21,3,Fri,480,1137.0,2.0,160.0
6,68,4,Fri,83,23000.0,13.2,550.0
5,52,3,Fri,676,6354.0,13.2,760.0
0,01,3,Fri,300,470.0,3.2,290.0
0,09,1,Mon,174,1200.0,3.2,250.0
3,33,1,Wed,229,4082.0,5.6,310.0
0,07,3,Fri,210,3000.0,1.2,270.0
3,39,1,Mon,288,1797.0,4.0,310.0
3,34,1,Wed,549,3165.0,6.8,375.0
9,95,1,Tue,379,17426.0,13.6,480.0
0,01,3,Fri,614,9900.0,10.0,780.0
0,05,5,Thu,1913,6119.0,4.8,983.33
2,20,1,Mon,513,5476.6,13.6,630.0
4,41,1,Tue,571,5000.0,13.6,750.0
4,46,3,Fri,463,2000.0,2.8,190.0
3,39,3,Fri,223,9451.0,6.4,280.0
3,35,3,Fri,516,1364.0,5.8,270.0
1,15,1,Tue,549,5100.0,6.8,400.0
5,57,1,Tue,295,850.0,3.5,275.0
3,39,0,Tue,134,1200.0,1.6,150.0
1,15,1,Mon,506,23302.0,13.6,500.0
1,17,0,Fri,200,24000.0,13.6,260.0
5,54,1,Mon,283,1900.0,2.0,233.33
2,22,1,Thu,230,4454.0,12.4,350.0
8,87,1,Mon,639,24000.0,13.6,720.0
4,40,1,Thu,500,10451.0,13.6,620.0
2,21,1,Wed,350,10000.0,7.0,250.0
1,12,1,Mon,552,2015.0,3.0,300.0
7,72,1,Tue,520,4950.0,13.2,580.0
3,31,0,Fri,235,24000.0,13.6,350.0
2,28,1,Tue,386,8146.0,6.8,320.0
3,37,1,Thu,294,3300.0,4.5,176.67
0,06,3,Fri,215,3874.0,13.6,670.0
1,12,1,Mon,445,2000.0,3.0,275.0
2,23,2,Wed,261,24000.0,13.6,350.0
1,19,0,Mon,147,24400.0,13.6,411.69
4,49,1,Thu,363,24000.0,13.6,500.0
0,08,3,Fri,399,1000.0,4.0,330.0
7,74,3,Fri,364,11299.0,13.6,550.0
7,78,0,Tue,120,11000.0,13.6,400.0
6,65,2,Wed,575,1380.0,2.4,240.0
2,23,2,Wed,463,20000.0,13.6,550.0
9,91,0,Tue,506,760.0,2.0,200.0
1,15,0,Fri,144,2500.0,3.4,120.27
8,85,1,Mon,462,3914.0,2.8,87.56
6,68,1,Wed,622,4489.0,5.6,375.0
1,13,3,Fri,617,2600.0,1.5,250.0
7,71,1,Wed,874,8500.0,4.8,475.0
2,28,1,Wed,797,18090.0,7.2,432.5
3,37,4,Fri,274,7109.0,6.8,275.0
7,73,1,Mon,633,13000.0,13.6,700.0
6,63,1,Thu,308,3500.0,7.3,310.0
2,24,1,Thu,219,6455.0,9.6,210.0
0,03,3,Fri,681,10979.0,4.8,430.0
8,86,0,Thu,194,1000.0,4.7,200.0
1,15,1,Mon,653,2623.5,6.0,400.0
3,31,0,Thu,235,9000.0,13.6,350.0
2,21,1,Mon,618,11641.0,2.8,380.0
3,39,1,Wed,127,24000.0,13.6,230.0
1,12,1,Tue,561,24000.0,14.0,650.0
7,73,1,Wed,384,1360.0,2.2,166.67
7,74,1,Wed,525,2500.0,5.0,266.67
9,90,1,Thu,459,1000.0,7.2,325.0
6,63,1,Thu,96,5435.0,13.6,450.0
5,50,1,Tue,414,5114.0,4.0,246.67
0,08,0,Fri,16,2500.0,7.0,200.0
8,87,1,Thu,705,4890.0,6.8,375.0
2,22,1,Tue,537,1900.0,2.0,350.0
1,16,1,Wed,503,9300.0,13.6,496.0
9,95,1,Wed,462,14058.0,13.2,560.0
8,85,1,Thu,193,8404.0,19.2,325.0
1,12,1,Wed,297,24480.0,13.6,380.0
7,71,1,Tue,656,5000.0,5.0,239.39
7,70,1,Wed,288,5000.0,7.0,400.0
8,85,1,Mon,407,5000.0,7.0,410.0
4,41,4,Fri,825,4278.0,7.0,1000.0
0,04,1,Tue,630,3720.0,13.6,930.0
0,09,1,Thu,233,24500.0,13.6,430.0
3,38,1,Thu,712,7698.0,8.0,1200.0
5,59,1,Thu,472,2778.0,5.0,250.0
5,50,1,Wed,575,8469.6,4.8,352.5
8,87,3,Fri,605,700.0,3.0,220.0
8,89,1,Mon,321,24000.0,9.6,375.0
5,50,1,Thu,542,13983.0,8.0,302.5
4,47,1,Tue,607,1000.0,2.0,280.0
2,22,1,Mon,332,6600.0,4.4,235.0
2,21,1,Mon,633,24138.9,13.6,740.0
1,14,1,Tue,271,12930.0,4.4,325.0
4,41,1,Thu,440,5724.0,4.0,400.0
1,14,1,Mon,805,25191.0,13.6,900.0
8,89,1,Tue,520,9477.0,13.6,590.0
5,57,1,Tue,408,12753.0,10.1,600.0
0,02,3,Fri,476,4500.0,6.4,360.0
3,39,1,Wed,457,8100.0,6.3,296.67
2,20,1,Wed,676,5520.0,6.5,640.0
3,39,1,Tue,232,20000.0,13.6,425.0
3,32,0,Tue,392,1749.8,8.25,520.0
2,27,1,Tue,589,2091.0,5.2,400.0
0,06,1,Mon,325,24768.0,9.6,440.0
8,85,1,Thu,181,1100.0,3.25,220.0
7,74,1,Wed,461,1500.0,2.5,225.0
0,08,1,Mon,228,1760.0,3.0,200.0
3,31,1,Tue,290,23280.0,13.6,420.0
4,45,3,Fri,558,5000.0,5.6,400.0
5,56,1,Mon,524,9600.0,13.6,620.0
6,67,3,Fri,656,2500.0,15.6,372.0
5,50,1,Wed,385,6801.0,11.6,700.0
2,24,1,Thu,437,11000.0,4.4,325.0
0,04,1,Mon,624,15000.0,13.6,950.0
2,23,1,Wed,495,12305.0,13.6,550.0
6,68,1,Thu,619,897.0,5.2,367.5
3,37,1,Wed,315,10000.0,13.6,400.0
1,12,3,Fri,562,24981.0,14.0,650.0
2,21,3,Fri,476,1116.0,5.6,325.0
5,50,0,Wed,292,1845.0,4.4,380.0
7,74,1,Thu,292,708.0,4.8,186.67
3,33,1,Thu,384,9000.0,13.6,440.0
0,06,0,Thu,331,17722.0,12.4,300.0
2,29,3,Fri,259,7000.0,13.6,400.0
0,06,1,Wed,501,23018.0,13.6,610.0
9,99,3,Fri,384,2000.0,1.2,180.0
2,20,3,Fri,272,2616.0,13.6,420.0
4,49,3,Fri,371,675.0,1.6,200.0
1,11,2,Tue,1191,24500.0,13.6,1050.0
1,14,0,Mon,154,5000.0,7.5,279.51
5,51,1,Mon,200,5383.0,9.8,400.0
8,85,1,Wed,443,1358.0,3.2,300.0
2,21,3,Fri,257,3000.0,7.0,230.0
2,21,1,Tue,539,1675.0,6.0,350.0
1,13,1,Tue,429,2084.0,2.2,200.0
2,28,1,Tue,404,15420.0,13.6,450.0
2,21,1,Wed,364,3695.0,13.6,450.0
3,31,1,Mon,226,22000.0,13.6,400.0
0,01,3,Fri,846,24000.0,13.6,770.0
6,63,1,Thu,549,2121.0,6.8,315.0
0,09,1,Mon,617,1350.0,5.6,400.0
7,72,1,Wed,350,1476.0,6.0,320.0
0,06,1,Wed,380,12000.0,6.8,290.0
0,09,1,Mon,529,4000.0,7.4,345.0
2,28,1,Tue,700,7826.0,4.0,450.0
5,54,5,Wed,758,1953.0,6.0,350.0
4,41,1,Thu,571,3000.0,4.0,270.0
2,23,3,Fri,618,24519.0,13.6,760.0
7,77,1,Mon,767,3900.0,4.4,64.12
0,08,1,Thu,289,7000.0,13.6,330.0
9,95,1,Thu,457,9814.0,13.6,650.0
7,77,1,Tue,753,3800.0,4.0,350.0
7,74,1,Wed,436,2000.0,4.0,230.0
1,14,1,Wed,256,23360.0,13.6,400.0
5,50,1,Thu,580,4000.0,1.6,250.0
8,86,3,Fri,340,4800.0,6.8,200.0
8,87,1,Wed,646,7500.0,5.1,220.0
1,13,0,Wed,53,15000.0,13.6,220.0
5,58,1,Wed,475,24639.0,13.6,550.0
0,01,1,Wed,714,3000.0,5.1,400.0
3,30,1,Mon,544,1000.0,3.0,280.0
8,89,1,Tue,623,23232.0,13.6,730.0
8,89,0,Thu,23,24000.0,13.6,179.0
7,73,1,Tue,423,5000.0,6.0,280.0
3,34,2,Tue,1073,6426.0,4.8,2070.0
0,04,1,Tue,737,3000.0,3.2,730.0
0,01,1,Tue,542,20500.0,13.6,630.0
1,15,1,Wed,514,12000.0,13.6,360.0
3,36,1,Mon,502,24000.0,13.6,650.0
8,89,1,Mon,225,14810.0,6.8,380.0
6,63,1,Wed,420,5000.0,13.6,345.0
8,82,0,Mon,625,480.0,2.0,270.0
9,93,1,Tue,411,13401.0,7.2,153.33
9,99,3,Fri,395,3300.0,2.4,375.0
7,74,1,Wed,436,3000.0,9.6,450.0
2,27,1,Tue,356,19000.0,13.6,480.0
4,47,2,Wed,438,1800.0,3.5,250.0
2,23,1,Tue,624,5195.0,3.2,250.0
8,89,1,Mon,527,24520.0,13.6,650.0
4,41,1,Wed,549,5700.0,13.6,730.0
2,25,1,Wed,308,24000.0,13.6,510.0
8,83,3,Fri,722,3132.0,3.2,281.52
2,20,1,Mon,419,24000.0,13.6,570.0
2,21,1,Mon,262,600.0,1.2,140.0
0,05,1,Tue,25,23073.0,13.6,725.0
9,91,0,Wed,314,8080.0,6.0,222.5
9,98,1,Tue,468,24000.0,13.6,600.0
3,37,1,Mon,211,8000.0,4.4,223.33
6,67,1,Wed,620,1000.0,5.2,365.0
7,76,1,Tue,620,2200.0,13.6,710.0
9,97,3,Fri,388,4560.0,7.6,230.0
2,28,1,Mon,431,23650.0,13.6,550.0
0,02,3,Fri,635,15596.0,13.2,920.0
6,63,1,Thu,582,6343.0,13.6,680.0
6,67,1,Tue,469,7508.0,8.0,345.0
2,21,1,Mon,773,3000.0,4.8,300.0
5,57,1,Wed,592,3000.0,6.0,500.0
7,73,1,Mon,355,3200.0,4.4,86.24
1,15,0,Thu,103,18500.0,13.6,250.0
1,14,1,Thu,833,5780.0,13.6,1050.0
7,74,1,Wed,581,6000.0,8.0,420.0
4,40,1,Thu,652,5610.0,3.2,233.33
2,23,1,Thu,234,24500.0,13.6,425.0
0,01,3,Fri,1056,5080.0,13.6,1670.0
3,37,1,Tue,315,24000.0,13.6,420.0
0,06,1,Wed,338,17648.0,12.4,320.0
6,65,1,Mon,460,23450.0,13.6,500.0
2,29,1,Wed,340,25000.0,13.6,400.0
6,66,1,Tue,313,24000.0,13.6,450.0
9,99,1,Mon,326,23500.0,13.6,540.0
2,21,1,Mon,649,12000.0,13.6,770.0
0,09,1,Mon,676,2800.0,4.0,233.33
0,09,1,Tue,170,24794.0,13.6,500.0
3,33,1,Thu,472,2500.0,4.4,250.0
2,22,1,Mon,168,8000.0,4.5,150.0
8,88,0,Wed,284,24810.0,13.2,455.0
0,06,1,Wed,338,16000.0,12.4,320.0
6,64,1,Wed,587,7744.0,5.6,180.61
0,01,1,Tue,575,19234.0,13.6,550.0
3,37,1,Mon,465,24500.0,13.6,650.0
7,79,1,Wed,725,2003.0,2.7,333.33
4,48,1,Mon,653,12000.0,10.0,950.0
2,21,0,Tue,306,5000.0,13.6,470.0
2,20,3,Fri,675,800.0,1.1,420.0
9,97,1,Mon,390,466.0,1.8,150.0
2,28,1,Tue,398,14180.0,13.6,500.0
2,22,3,Fri,325,600.0,4.4,193.33
6,64,1,Wed,534,13221.0,10.5,560.0
9,91,1,Wed,131,10000.0,13.6,250.0
2,23,1,Wed,269,20000.0,13.6,410.0
2,21,1,Mon,625,18000.0,13.6,800.0
8,86,1,Mon,364,1746.0,3.6,147.53
6,68,1,Tue,305,7475.0,24.0,420.0
0,09,3,Fri,500,6450.0,6.0,216.67
2,21,1,Thu,691,9185.0,13.6,860.0
1,12,1,Mon,240,4861.0,14.0,370.0
3,39,0,Wed,212,6002.0,7.2,150.0
4,44,1,Mon,555,10000.0,6.8,400.0
9,95,1,Mon,389,1200.0,1.5,290.0
2,22,1,Tue,193,9300.0,6.0,200.0
9,99,1,Mon,251,18563.0,13.6,340.0
2,22,3,Fri,291,16695.0,8.4,310.0
4,47,1,Tue,902,4357.0,3.3,390.0
0,06,1,Tue,425,676.0,2.0,300.0
8,85,1,Tue,311,3200.0,2.0,160.0
3,31,3,Fri,508,24000.0,13.6,700.0
9,95,4,Thu,287,2256.0,2.4,137.5
1,17,1,Thu,775,10000.0,13.6,380.0
9,99,2,Mon,783,10000.0,13.6,1475.0
9,97,0,Mon,182,11050.0,10.0,300.0
9,94,1,Wed,444,21100.0,13.2,510.0
3,35,1,Tue,287,2000.0,2.5,290.0
1,16,2,Wed,65,24000.0,13.6,350.0
1,14,1,Mon,597,15000.0,13.6,800.0
0,03,4,Thu,591,5778.0,7.6,440.0
0,03,0,Mon,220,4050.0,13.6,380.0
3,31,1,Thu,335,16500.0,13.2,400.0
3,39,1,Mon,194,12000.0,6.8,200.0
2,29,1,Wed,228,8000.0,4.5,150.0
1,17,0,Mon,817,24000.0,13.6,350.0
1,14,1,Wed,375,6800.0,2.0,300.0
0,07,3,Fri,506,4500.0,2.0,550.0
0,04,1,Mon,630,15000.0,13.6,500.0
4,40,3,Fri,594,6893.0,13.6,690.0
0,06,1,Wed,584,4442.0,8.0,175.0
2,21,1,Thu,591,8200.0,13.6,720.0
7,74,3,Fri,334,500.0,2.0,250.0
5,50,3,Fri,575,8475.0,6.0,355.0
2,29,1,Mon,529,13750.0,6.8,365.0
1,10,1,Mon,571,8000.0,7.0,365.0
8,89,1,Wed,677,24000.0,10.0,830.0
5,53,1,Fri,501,24000.0,13.6,570.0
1,19,0,Wed,193,20000.0,13.6,275.0
5,57,0,Mon,326,12980.0,12.0,1000.0
0,02,1,Thu,443,14972.0,8.0,450.0
3,31,1,Wed,321,21770.0,13.6,430.0
5,51,2,Mon,424,6080.0,2.5,300.0
5,50,1,Thu,559,4884.0,2.8,288.98
6,67,1,Thu,596,4766.0,13.6,664.0
4,40,3,Fri,552,20000.0,13.6,750.0
9,95,5,Thu,293,3123.0,2.0,133.26
0,06,2,Mon,33,1200.0,13.6,1400.0
8,89,3,Fri,119,5000.0,3.6,67.0
0,01,0,Tue,638,23000.0,13.6,280.0
0,01,1,Tue,449,2000.0,2.8,385.0
9,92,1,Mon,378,5000.0,13.6,530.0
4,49,1,Thu,543,4487.0,3.2,330.0
3,31,3,Fri,368,16363.0,6.0,235.0
3,35,1,Mon,509,10100.0,5.0,430.0
1,14,0,Tue,19,250.0,2.0,240.0
2,24,3,Fri,719,9180.0,13.6,850.0
2,24,1,Thu,357,22000.0,13.6,220.0
2,21,1,Mon,436,24000.0,13.6,390.0
8,89,2,Wed,514,24000.0,13.6,650.0
7,76,1,Wed,737,5200.0,5.2,460.0
3,37,1,Mon,314,3800.0,5.0,370.0
7,78,1,Mon,157,15375.0,13.6,230.0
0,06,0,Wed,338,10000.0,6.0,175.0
5,50,1,Wed,556,4753.0,13.6,745.0
2,27,3,Fri,834,11000.0,4.8,800.0
2,21,3,Fri,18,1120.0,4.5,390.0
0,04,1,Tue,726,1018.0,13.6,200.0
8,85,3,Fri,399,555.0,3.2,360.0
2,24,1,Tue,752,7480.0,8.8,535.0
3,34,1,Thu,423,8713.0,5.0,600.0
4,42,1,Thu,517,5116.0,13.2,650.0
4,41,1,Thu,575,1000.0,3.6,290.0
2,27,3,Fri,393,24500.0,13.6,550.0
1,18,1,Mon,634,24000.0,13.6,366.67
1,14,1,Tue,327,5000.0,9.0,350.0
5,52,1,Thu,617,6000.0,2.5,350.0
7,74,1,Thu,616,17480.0,13.6,1000.0
7,76,1,Mon,671,9500.0,11.0,780.0
4,45,3,Fri,540,10000.0,13.6,640.0
0,06,1,Thu,619,10220.0,6.8,190.0
0,01,1,Tue,370,23000.0,13.6,555.0
5,51,1,Mon,253,5853.0,8.4,480.0
6,68,1,Thu,510,5042.0,4.8,260.0
7,74,1,Wed,473,400.0,4.0,380.0
6,68,3,Fri,552,3280.0,10.0,600.0
0,06,3,Fri,518,442.0,4.5,243.33
7,74,1,Mon,708,24500.0,13.6,600.0
0,03,1,Tue,150,10000.0,26.4,490.0
8,88,1,Mon,727,4807.0,3.6,283.33
2,21,1,Wed,515,3000.0,6.0,450.0
6,64,1,Wed,477,10684.0,4.0,527.87
8,88,1,Wed,502,10460.0,13.6,700.0
0,08,3,Fri,586,25000.0,13.6,925.0
1,14,0,Mon,349,17500.0,13.6,460.0
5,50,1,Mon,664,5773.0,13.6,850.0
7,78,1,Mon,249,6000.0,6.0,117.5
2,27,1,Mon,226,8000.0,4.5,256.67
7,77,1,Mon,580,12000.0,8.0,630.0
0,04,1,Thu,416,12497.0,13.6,520.0
2,24,1,Thu,329,8370.0,12.4,450.0
1,18,1,Tue,211,23000.0,13.6,370.0
0,09,1,Thu,232,1350.0,3.6,270.0
0,04,1,Mon,440,23242.0,13.6,825.0
0,09,1,Wed,337,10888.0,7.5,550.0
1,12,1,Thu,417,19090.0,13.6,650.0
3,39,1,Wed,103,5284.0,4.4,100.0
5,50,1,Mon,616,3160.0,4.4,230.0
0,09,4,Fri,1893,24000.0,13.6,3550.0
9,90,1,Thu,367,1280.0,2.0,150.0
8,89,3,Fri,740,6000.0,3.5,188.17
2,29,1,Wed,267,13485.0,13.2,450.0
5,57,1,Tue,404,19150.0,13.6,600.0
4,44,1,Wed,246,5000.0,7.0,350.0
7,76,1,Tue,698,22000.0,13.6,845.0
0,08,1,Tue,250,2188.0,6.0,260.0
7,76,1,Tue,774,15288.0,13.6,1040.0
6,67,1,Thu,280,24000.0,13.6,340.0
5,50,3,Fri,235,3556.0,13.6,440.0
0,07,0,Wed,506,3500.0,2.7,550.0
8,83,1,Tue,386,1500.0,2.0,210.0
9,98,1,Wed,265,11438.0,10.0,435.0
0,06,1,Thu,243,17888.0,13.6,445.0
1,16,1,Wed,430,17500.0,9.0,290.0
5,50,1,Thu,569,2430.0,5.2,320.0
1,10,3,Fri,808,10513.0,3.2,700.0
2,20,1,Mon,344,2140.0,4.0,193.33
6,64,1,Tue,332,5887.0,7.0,280.0
2,23,1,Thu,234,24500.0,13.6,410.0
4,40,1,Tue,585,7800.0,4.4,320.0
4,42,1,Wed,450,5000.0,4.4,350.0
1,19,1,Mon,722,3095.0,2.9,435.0
5,55,1,Mon,450,7000.0,13.6,500.0
2,21,3,Fri,656,4071.0,13.6,680.0
3,31,3,Fri,386,20000.0,13.6,400.0
7,74,1,Mon,114,2000.0,2.0,100.5
0,08,1,Wed,490,6400.0,12.6,510.0
2,21,3,Fri,680,1633.0,1.2,250.0
5,50,1,Mon,554,16557.0,13.6,650.0
5,51,1,Mon,544,4000.0,4.0,290.0
0,06,0,Wed,331,12835.0,13.6,300.0
7,74,1,Wed,540,385.0,2.1,200.0
0,04,1,Mon,640,24000.0,13.6,1535.0
8,88,1,Thu,265,24000.0,13.6,300.0
1,13,3,Fri,394,5539.0,3.8,280.0
9,97,1,Tue,290,220.0,4.4,117.5
7,71,3,Fri,231,5000.0,6.0,350.0
0,04,2,Wed,453,330.0,4.0,380.0
6,67,3,Fri,660,20000.0,13.6,750.0
7,70,1,Wed,213,13312.0,13.6,500.0
0,02,3,Fri,389,500.0,3.5,250.0
2,25,0,Fri,47,24000.0,13.6,500.0
5,50,1,Wed,235,1076.0,2.5,250.0
7,71,0,Wed,294,15000.0,13.6,949.51
7,72,1,Wed,365,2418.0,2.4,180.0
2,20,1,Tue,286,10000.0,13.6,600.0
2,21,1,Mon,180,19486.0,13.6,350.0
5,51,1,Wed,445,25000.0,13.6,500.0
0,03,1,Tue,401,10000.0,10.0,680.0
2,21,1,Tue,322,11143.0,13.6,395.0
